url,content,Report,Device,Delivery,Progress,becoming_member,attempt_action,Activity,Other
https://plus.google.com/u/0/+EnableMatcher/posts/grYgeQxS2ay,"Time to be creative everyone!  The following is from a recipient who has asked for my help in posting.  He is looking for some brainstorming to help with his ideas to better his situation.  
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
I AM SENDING THEM
 
TO YOU ALSO AS THEY ARE A SHORT LIST OF PROBLEMS I SEE WITH ATTEMPTING TO USE SOME TYPE OF ENABLE “HANDS”
 
 
1 – LEARN WHAT 3-D PROGRAM I HAVE TO PURCHASE IN ORDER TO OPEN AND ALTER THE HAND FILES
 
2 – I WOULD NEED TO CHANGE THE FILES SO THE HAND WHEN PRINTED OUT COULD BE EASILY ATTACHED TO MY PROSTHETIC ARMS
 
3 – DETERMINE A WAY THAT A BODY POWERED CABLE COULD BE CONNECTED TO THE CABLE SYSTEM OF THE HAND – TO CONTROL THE CLOSING OF THE HAND
 
4 – FIND SOME WAY OF LOCKING THE HAND INTO A CLOSED FIST POSITION – IN THIS POSITION I BELIEVE THE HAND COULD THEN HOLD A FORK,
 
SPOON OR PEN FOR EXAMPLE AND THESE TOOLS COULD BE USED
 
PERHAPS A CABLE TENSION DEVICE
 
5 - FIND THE NEAREST 3D PRINTER IN YOUR NETWORK WHO CAN PRINT OUT THE ALTERED HAND FILES
 
I AM ABLE TO PAY (OR DONATE) FOR THIS ASSISTANCE
 
I HAVE PEOPLE WHO CAN ASSIST ME IN ASSEMBLING THE HANDS
 
LOOK FORWARD TO ANY ASSISTANCE OR INFORMATION YOU CAN PROVIDE
 2014-10-03
2 Photos - View album",0,0,0,0,0,0,0,1
https://plus.google.com/u/0/+MelinaBrown73/posts/BXgKTAbs3Nj,"Some really awesome goodies I was given this weekend.  Thank you +Bill Sistler and +Keith Johnson! (Bill, if you see this, get better very very soon!)",0,0,0,0,0,0,0,1
https://plus.google.com/u/0/+AndreasBastian/posts/1HVXxsC4KZn,"Just wanted to jot this idea down:  overmolded sugru fingertips using printed molds.  This could be a customizable alternative to the gel fingertips.  I ordered some Sugru today-- should have it in on Monday or Tuesday.  I might need to add an overflow ""plug"" to the sugru mold cavity, but otherwise I'm just planning to coat the mold surface with cooking oil, soapy water, or cornstarch as a quick-and-easy release agent.  I'd also like to try printing fingertips/pads in Ninjaflex, though the interface geometry would have to change.  
sugru overmolded fingertip
5 Photos - View album",0,1,0,1,0,0,0,0
https://plus.google.com/u/0/115810399850545696521/posts/9RejVyKuJFA,"Thank you +Debbie Leung for continuing to inspire us to reach a little deeper into our imaginations! 

This is SO COOL!
The 3D Printed ""Light Show Hand!""
enablingthefuture.org",0,1,0,0,0,0,0,0
https://plus.google.com/u/0/+JonSchull/posts/Ns2jhdgi2LN,"Originally shared by Sarvesh Dhage

Hello Friends I just found an interactive video course on 3D Printing – All that you need to know. It is an absolutely free course. You just need to enroll using your email id and password. I am sharing the link for the same. Do enroll
3D Printing – All that you need to know
ufaber.com",0,0,0,0,0,0,0,1
https://plus.google.com/u/0/110257220895777457001/posts/DCcNBG8mDxU,,0,0,0,0,0,0,0,1
https://plus.google.com/u/0/+BodoHoenen/posts/MMreuy6eoSc,"Do you want to build your own robotic assistive arm, here are the instructions: http://www.ourkidscandoanything.com . With help from many in this community we have come a long way so far, and now we have documented things so that others can do the same, and a whole lot more. Thank you to all who have supported us! 
Build your own robotic Assistive Arm",1,0,0,0,0,1,0,0
https://plus.google.com/u/0/104599514406181642721/posts/GCJg2PzLBbp,Is this the one for residual thumb? Just want to make sure.  Thanks! :),0,1,0,0,0,0,0,0
https://plus.google.com/u/0/+BodoHoenen/posts/HvuWZfNctnw,"We need help
Over the course of the last few months, a group of innovators from around the world have joined my daughter to build an open source robotic assistive arm. This is our story so far, come join us and make it your story too!
I didn't expect to be doing this! | Bodo Hoenen | LinkedIn
linkedin.com",0,1,0,0,0,1,0,0
https://plus.google.com/u/0/115790229936940393119/posts/3HmjUFhSuSd,"The web version of Hand Painter is ready for testing!

My favorite thing is disabling all but two colors, then hitting the ""random"" button a few times.

Now it needs testing. Does anyone have a website that they wouldn't mind hosting it on? If I can get it online somewhere, then I can get a bunch of feedback from people.

The next step will be making the phone app versions.",0,1,0,1,0,0,0,0
https://plus.google.com/u/0/+SkipMeetze/posts/Q3q8EgXDSMv,"Arm Concepts for Haiti:
   A team (+Dante Varotsis  and +Caitlin McDonnell ) went to Haiti last week.  We have been  developing some concepts based on ideas discussed among +Peter Binkley  +Andreas Bastian  +Jeff Erenstone  +Jon Schull  +Aaron Brown  and I at the AU event in Vegas a few weeks ago.  The idea is to use the print-flat and thermoform concepts under development to make an arm for trans-humeral (above elbow) amputees for situations like Haiti.  
     I have built on the idea presented by +Shashi Jain  and his interns a while back to propose a concept for using inexpensive ($10 at Lowe’s this week) battery-powered screwdriver to drive the arm.  Instead of the lead screw proposed by Shashi and team, I’m developing a worm-gear mechanism.  
     As Shashi said, it should be easy to replace the AA batteries with rechargeable lithium polymer batteries (now commonly used in quadcopters) and whack off the end of the battery ends of the screwdrivers to save room.  One motor could drive the elbow joint and the other a gripper thumb.  
     Hopefully, some clever volunteers can come up with mechanical switches to use some kind of body movement to drive the motors back and forward.   These designs have not been prototyped yet.  I’m trying to get some parts printed from local 3D Hub while visiting the kids in GA :-) I’ll share the stl files soon. 
2015-12-23
4 Photos - View album",0,1,0,1,0,0,0,0
https://plus.google.com/u/0/+LairdPopkin/posts/hNTafm81Eji,"We'd like to add the ""arm"" designs to the Hand-o-matic, in addition to the ""hand"" designs that are there now. But to teach the software how to do this, we need to know how people are scaling or customizing the parts to fit recipients. Once we document that, we can put it into software in Hand-o-matic (Limb-o-matic?).

What measurements do we use for the ""arm"" designs? +marc petrykowski +Jon Schull +Jascha Wilcox +The Armory +Albert Manero what measurements do you guys use? What rules do you follow to size the arms, pick options, etc.?

Should we have a Hangout to teach each other about how we figure out how to fit arms to recipients?",0,1,0,0,0,0,0,0
https://plus.google.com/u/0/110736851786370579318/posts/CDkLaXDy4af,"Broken Raptor Tie Off:

Well, I printed out a Raptor today for my recipient and all went well except for one thing. When I went to tie off the elastic for the pinky, the little tie off bar in on top of the center of the palm broke off. I think this piece could use a bit of additional reinforcement in the design.

I was able to fix it by drilling two holes through the palm in roughly the same spot, so it's not a deal breaker. It's also just a PLA hand that I'm sending my recipient to test the fit and ergonomics before I do the final print in ABS, so it's not critical that it isn't perfect.

Is this an issue that other folks had at the conference?
2014-09-30
3 Photos - View album",0,1,0,1,0,0,0,0
https://plus.google.com/u/0/+SkipMeetze/posts/BmMgY51MMug,"Test Pilot, Lusie got her new Modular Training Arm on Wednesday.  This one is similar to her old favorite elbow-powered arm except this is the “Paper Cup” style Training Arm demonstrated in a prototype by  +Jeff Erenstone  at the Autodesk University on December 3, 2015.   

By the way, Lusie’s mom liked using the Prosthetic Emulator so much that she took the Emulator home so Lusie’s dad could also try it out.  

So the Prosthetic Emulator http://www.enablecommunityfoundation.org/designs/e-nable-prosthetic-emulator/  that was developed for the Challenge  http://www.enablecommunityfoundation.org/get-involved/build-a-hand/sport-specific-terminal-device-challenge/  is good for parents of recipients too! 

— (1) The experimental socket module is separate from the forearm module so that it can be replaced by a permanent socket that is fabricated and fitted by a Certified Prosthetist.  
— (2) The experimental socket and forearm modules are both fabricated from sheet polystyrene and thermoformed.  
— (3)  The triceps cuff module and the socket module have the same foam padding as the wrist-powered hands.  
— (4) The quick connect module allows Lusie to easily switch between her new Cosmetic Gripper Thumb Hand and her old Raptor Reloaded Hand with adaptor.  
— (5) Lusie found the Cosmetic Gripper Thumb Hand to be best for tasks like holding a broom handle or holding something to be cut with scissors, while the Raptor Reloaded Hand is best for holding a ball or a cup.  
— (6) After a few fabrication kinks are worked out with alpha testing, the design will be published for beta testing on the forum.  
Emulator
3 Photos - View album",1,1,1,0,0,0,0,0
https://plus.google.com/u/0/+JohnWong_gotwong/posts/MyV7nuPwvNS,"Congrats to Dante & +Lizeth Chapa on his new Spiderman Hand!  And great job to +Peter Graven & the rest of the students at SFRobotics!  Keep up the great work!
5-Year-Old Born without Fully Formed Hand
krgv.com",0,1,1,0,0,0,0,0
https://plus.google.com/u/0/+JonSchull/posts/AydGswRSp9A,"Originally shared by James Sesler
Sensor Glove Driven Robot Hand: http://youtu.be/PIhmBszYHOU
Sensor Glove Driven Robot Hand",0,1,0,0,0,0,0,0
https://plus.google.com/u/0/110285371582612074476/posts/WSpzPgupKJE,The first Raptor Reloaded printed in Nicaragua. Thanks to all of you who want a better future for our children. Thanks to MTU Athena-54.,1,1,0,0,0,0,0,0
https://plus.google.com/u/0/110736851786370579318/posts/fYEsbjLqvzk,"Has anyone ever tested a cyborg beast hand, or any other hand on a handgrip dynamometer? Obviously the strength will vary based on the age/size of the user, but I'm just trying to get a sense for how much force it can exert.

I'm building a hand for an 11 year old boy who loves canoeing. He has a 50% of his thumb on his left hand, so he can paddle with his left hand on top with the right hand on the bottom, but he can't paddle on the other side of the boat with his left hand on the bottom of the paddle for a pull stroke. I'm trying to figure out if an e-NABLE hand will have enough grip to pull a canoe paddle. He's wild about canoeing and it would incredible if an e-NABLE prosthetic hand is up to the challenge.",0,1,0,1,0,0,0,0
https://plus.google.com/u/0/108447268117016894790/posts/1NZPpki5Yr8,"Created a google doc to keep track of the iterations of the eNABLE prosthesis and how they have evolved over time. Data will be used for a comprehensive collapsible graph (will share tomorrow!). If you have designed any products past or present please drop by and verify the information here: https://docs.google.com/spreadsheets/d/1Xnp-0lyzJhWJIeEhd2UXvdAKWjeLJoDUACWCBIgGYr8/edit
Google Sheets - create and edit spreadsheets online, for free.
docs.google.com",1,1,0,0,0,0,0,0
https://plus.google.com/u/0/115771983852198422886/posts/haawUZXA48E,"Hey All,

I thought this is a good overview of prosthetic care.  It is not all relevant to upper extremity but is worth reading and checking out the associated links
Overview of Limb Prosthetics: Limb Prosthetics: Merck Manual Home Edition
merckmanuals.com",1,1,0,0,0,0,0,0
https://plus.google.com/u/0/105478136303544582851/posts/6UFeX7Gk3N6,"I am needing to know if anyone has any ideas for a prosthesis and hand e-NABLE only for thumb. We have for the other fingers but not thumb. There is a person in need here in Brazil, and I believe should have a lot of people needing only thumb. Can anyone help? Regards.",0,1,0,0,0,1,0,0
https://plus.google.com/u/0/111342388679302433199/posts/CTCdH2W8GUD,"We just completed and delivered our first Raptor Hand at Orono High School for an elementary student in our school district. Had to over come a few scaling problems but got it figured out thanks to Lydia and Laird. John was very excited Wednesday to go to school with his new Raptor Hand!
2014-10-24
4 Photos - View album",0,1,1,1,0,0,0,0
https://plus.google.com/u/0/114545459749740890709/posts/hzb326XDzX1,"Thanks to accept me in the e-NABLE  community!
I'm mother of a three years old boy, Riccardo. 
He was born without four fingers on his left hand. 
Anyone from Italy is supporting this project? We live in Turin, Italy. 
Thank you in advance for any information you could provide!  And sorry for my bad english...
Chiara",0,0,0,0,1,1,0,0
https://plus.google.com/u/0/112305989484461072599/posts/LCxk6PvQHkr,"Hi, from Oklahoma where I coach a F.I.R.S.T robotics team with an Ekocycle printer. We are so excited about joining this community and submitting our test Raptor hand. We are having trouble though...we successfully printed all the parts except the gauntlet. Both times we tried it, the supports came loose from the bed. We are using the original raptor version. Can anyone suggest changes to improve our results?
Thanks! Magi",0,1,0,1,0,0,0,0
https://plus.google.com/u/0/115810399850545696521/posts/hbQ7LSGkoix,"ATTENTION MAKERS AND DESIGNERS! :)
Would love to have you fill out this quick survey for me so I can compile a list for folks that email me asking about printers and filament and which companies might donate samples so that I can share it with new folks!

Please take a minute or two and fill this out - feel free to submit more than one if you use more than one printer or type of filament!

Thank you for your help!
e-NABLE Volunteer Printer/Filament Survey",0,0,0,0,0,0,1,0
https://plus.google.com/u/0/+LairdPopkin/posts/a38fdhJg8XD,"Useful article covering a wide range of ways to strengthen prints.
Originally shared by 3ders.org
A few ways to strengthen 3D printed parts
http://www.3ders.org/articles/20141010-a-few-ways-to-strengthen-3d-printed-parts.html
- A few ways to strengthen 3D printed parts | 3D Printer News & 3D Printing News
3ders.org",0,0,0,0,0,0,0,1
https://plus.google.com/u/0/110736851786370579318/posts/dedj9Ugahre,"Rescue Tape: Hockey tape on steroids...

My Father showed me this weekend in Maine. It's a silicone repair tape with a 700lb tensile strength that's self fusing. It's really stretchy, and you can wrap it around anything for a bomb-proof repair. Lobstermen use it in Maine to do emergency repairs on hydraulic lines, radiator lines, you name it.

You can wrap it around a hose like hockey tape, and when you're done, you've got an unbelievably strong repair. I tried wrapping it around fingertips and it worked really well to give a form fitting, high friction, conforming grip in just a few seconds.

It's a bit expensive, but it's really neat stuff. I thought I'd put it out there in case there was someone working on something where this might be handy.

http://www.amazon.com/Rescue-Tape-Self-Fusing-Silicone-Length/dp/B000ZTK6CI",0,0,0,0,0,0,0,1
https://plus.google.com/u/0/116087108417609891703/posts/WsYMvkTgXPa,"The first attachment for the Python system.
Playing card holder.

+Jen Owen, I'd say it's ready for Liam, however I would love to have 4 or 5 different attachments to send him, instead of just the one.",0,0,0,0,0,0,0,1
https://plus.google.com/u/0/+JohnWong_gotwong/posts/f3yHHbNoPwY,"The Isabella Arm is a beautiful thing! Myself, +Jon Schull &+Andreas Bastian have seen it up close & personal and we can attest to it. Congrats to +Bethany Lemanski & the rest of the team at FATHOM for creating it!
E-NABLE: How to assemble the Isabella Arm by FATHOM
district.life",0,1,0,0,0,0,0,0
https://plus.google.com/u/0/110285371582612074476/posts/NsqrsexXAt8,"Hi everyone! I'm trying to modify the UnLimbited Forearm (2 pieces) which can be printed on 3D printers with small plate... I'm newbie with Fusion 360 one way to succeed with the joint model that +John Diamond has created. If you have skills with Fusion 360 and wants to help create a final version, I leave a link http://a360.co/1Wxp92C or share yours. Thank you guys!
uL_2pc
myhub.autodesk360.com",0,1,0,1,0,0,0,0
https://plus.google.com/u/0/+SkipMeetze/posts/6Qvse7XdiUH,"Since presenting the long-awaited Pivoting Thumb Module (on a Raptor hand) at the the conference on Sunday, I have been feeling pressure to publish the design.   A first iteration is now up on YouMagine and more detailed instructions are forthcoming. I’ll try to get a little video up tomorrow. 

After hearing +Erik de Bruijn  give an excellent presentation on open source hardware, I plan to publish all my designs on YouMagine from now on.  I have been concerned about the fact that Thingiverse is operated by MakerBot which is no longer open source…
Pivoting Thumb Module for Prosthetic Hand V1.0
youmagine.com",0,1,0,1,0,0,0,0
https://plus.google.com/u/0/110736851786370579318/posts/aV6gz1GU5QU,"Does Anyone in CONUS has a Flexy Hand 2?: I want to test the finger flexion power requirements...

The Flexy Hand 2 is my favorite hand. It''s just flat out fantastic. One thing I'm very curious about is how much power is required to flex the fingers. It doesn't have elastics like other hands, and I'm very to compare the amount of force necessary to close the Flexy Hand 2 finger vs the Raptor.

Here is a video of how I tested how much power the black elastics consume when closing the fingers on a Raptor:

https://plus.google.com/110736851786370579318/posts/guBbuZ43oXf

I can send a scale like the one I used in the video to anyone in CONUS who is willing to test their Flexy Hand 2 the same way. The scale of the Raptor was around 145% so a hand of similar size is preferable.

For that matter, if +Steve Wood or +christian silva have a spare hand lying around they wouldn't mind testing, that would be solve to problem as well, but I know both you guys are tremendously busy.",0,1,0,1,0,0,0,0
https://plus.google.com/u/0/+GaryZorko/posts/D41cZpCL2aw,Leslie got a hand today! #enablingthefuture #enable #3dprinting,0,1,1,0,0,0,0,0
https://plus.google.com/u/0/114188807225569352311/posts/hpMapEY4W7i,"e-NABLE  3D Printed hands in GHANA!!

Jacob gets his Phoenix hand attached to the Unlimbited arm in Accra, Ghana .
This was made possible through the collaborated efforts of  +Joe Cross and the Hungary Team 
Accra
2/11/16
4 Photos - View album",0,1,1,0,0,0,0,0
https://plus.google.com/u/0/110736851786370579318/posts/aikjtSuK2Nw,"Oogoo Glue: How to glue oogoo to plastic!

I finally figured out a way to glue oogoo to plastic. I learned early on that oogoo bonds to cotton t-shirt fabric amazingly well; the oogoo tears before the bond fails.

It stood to reason that if I could glue a swatch of cotton t-shirt fabric to a Raptor finger, I could then glue the oogoo to the cotton. Suffice to say it worked. In fact, it worked so well, that I can't get the stuff off at all, and now I have to print a new Raptor finger.

The first step was to cut a round swatch of cotton t-shirt fabric about 1"" in diameter. Then I spread an extremely light coat of ""Amazing Goop"" all purpose adhesive on the raptor fingertip (thanks +Skip Meetze for recommending this stuff). Then I stuck my little cotton swatch on the wet glue on the fingertip and conformed it around the curves. While the glue was setting, I spent about 2 minutes mixing up a batch of my regular oogoo mix. Then I just spread the oogoo on the cotton that was glued to the fingertips.

That's it.

It's nowhere near as fun as playing with 3d printed mechanically bonding meshes, but it works like a champ.

You can get a sense for how squishy and tough oogoo is from the picture with the ruler. It's easy as pie to sink the (sharp) steel ruler 3mm deep into the oogoo with no damage. I'm guessing the durometer is somewhere between 15-20, which is pretty close to human fingertips.

This particular fingertip looks ugly as sin, but with a decent mold it could look downright pretty :)

It may seem far fetched that volunteers will ever use this stuff, but it would be pretty easy to prepackage 2oz of FDA approved Type 1 silicone in a foil packet and 1oz of cornstarch in an e-nable kit. It would add about 25 cents to the cost of a kit.

For that matter, if we're going to be prepackaging stuff, we may as well go straight to smooth-on and get the good stuff (as +Laird Popkin pointed out). Oogoo is fun stuff, but it can't begin to compare to what smooth-on can create with 2 part platinum catalysts.

We could get Dragon-Skin or some other custom formulated product pre-packaged in 2oz foil packets for us. If we asked very nicely, they might sell us a few 50gallon drums at cost. Getting it packaged in foil packets (like ketchup) isn't terribly difficult.

+Andreas Bastian +Luis Herranz +Anthony Medica 
2014-10-30
5 Photos - View album",0,0,0,0,0,0,0,1
https://plus.google.com/u/0/+LairdPopkin/posts/H3E75enBmgW,"I printed ABS and NinjaFlex together as a single, dual extruder print, and it worked quite well. The two bonded well, making the joint a single print. Which means we can come closer to a 'print in place' hand. 

I also tried PLA with NinjaFlex, with less success. The NinjaFlex printed into the PLA, but the PLA didn't print onto NinjaFlex. That's the 'blue' photo.

Should be interesting to apply to a complete hand design!
9/6/14
6 Photos - View album",0,1,0,1,0,0,0,0
https://plus.google.com/u/0/115254886637436748563/posts/SZR5KU5xkr9,"This was the First prototype that i design , which was actuated using the pressure from foot. 

Though many other version are made and currently it is controlled using pressure from shoulder.
Bionick",0,0,0,1,0,0,0,0
https://plus.google.com/u/0/+JonSchull/posts/8jhCxNCjJcU,"+ELIZABETH JACKSON 
SaeboFlex
saebo.com",0,0,0,0,0,0,0,1
https://plus.google.com/u/0/109769662227124844243/posts/5vadfgGD6wU,"I know most people use the gel tips for fingers,  but has anyone used a Silicone Conformal Coating?

I have applied a couple of thin coats and noticed aside from smoothing due to the main ingredient being Acetone that it enhances grip some.

But need to do more testing.  The finger on the left is the one that was coated.
4/16/15
2 Photos - View album",0,1,0,0,0,0,0,0
https://plus.google.com/u/0/116087108417609891703/posts/RGMsAJNNEDv,"Ha, the Robo3D's, that are now being sold in BestBuys across the US, I just noticed they have a picture of the hand I built for them last year for CES lol.
Nice.
2015-11-19
2 Photos - View album",0,0,0,0,0,0,0,1
