url,content,Report,Device,Delivery,Progress,becoming_member,attempt_action,Activity,Other
https://plus.google.com/u/0/+PeterBinkley5/posts/cRoavy4JwCo,"+Peregrine Hawthorn  and his Talon 2.7. It just keeps getting better. 

Here's a video of Peregrine introducing his latest build:
https://www.youtube.com/watch?v=rtojLN_BHts&feature=youtu.be

Large gauge nylon monofilament is amazing stuff. Because it pushes as well as pulls, you don't need elastics. Also, because it's thick and smooth, it doesn't ""saw"" through the ventral channels of the proximals. For a 3-year-old child, (print scale 90%-110%) I'd consider 1.0-1.2mm 100-150-pound line to be ideal. 2.0mm 400-pound line is about the maximum for an adult, and that would be for a very large man hand of 160-170% print scale. 

I've been able to identify three sources of nylon monofilament, and I have acquired examples of each.

Low-memory deep-sea fishing line is available in  all relevant sizes in 0.2mm increments, up to 2.4mm! I've found an eBay merchant who sells 100 yard coils for 10-17 dollars each, plus five bucks shipping. I just got a bunch (and combined shipping), so I'll probably use a lot of it from now on.

You can also use landscapers' trimmer line, which is available at hardware stores and gas station convenience stores all over the US and Canada. 0.065"" diameter is good for an adult build, and 0.050"" is good for a small child, 100-115% print scale. Trimmer line is what I have mostly used in the hands I've built.

Nylon 3d printing filament is available in 1.75mm at Taulman3d, which would work well in a 120-160% print scale build. I'd suggest Bridge Nylon for lower scales since it is softer and less resistant to bending (lower memory), and nylon 615 for larger scales, since it is more rigid and offers more robust extension of heavier fingertips. I don't have any nylon 645, so I can't comment on its properties yet. 

Peregrine is using the 2.0mm fishing mono here in his 158% scale Talon. I think it's overkill, but he's happy as a clam. 
2015-02-03
3 Photos - View album",0,1,0,1,0,0,0,0
https://plus.google.com/u/0/113292915717365941357/posts/X5HK3HeuCaF,"Does anyone know what hand is in the following YouTube video? https://youtu.be/CxiBWhYK00E
Girl gets super-hero themed prosthetic hand",0,1,0,0,0,0,0,0
https://plus.google.com/u/0/117132189433227631199/posts/Ry3Zf8UBqnH,"Hi all,

Just wondering how best to get a smooth finish on the hand which we have printed. I have heard positives and negatives in regards to painting the hand with acetone, and have also heard about using acetone vapours in a chamber to smooth out the plastics, however I am just testing to see if there are other methods.

We have printed our hand using PLA plastic.

Thanks!",0,1,0,1,0,0,0,0
https://plus.google.com/u/0/107715385674216999057/posts/MUx5xBPCWaL,"Hi, I have sent an application for my 3 year old , Cameron. He is missing his fingers (they are really short) and needs a hand to help grab things like his bike handle bar bc when he turns he loses grip causing accidents often. Now he is scared to ride bc he can't get good grip on that one side. I don't know where to send the pictures of his his or how to get matched with a printer or anything. Please help..",0,1,0,0,1,1,0,0
https://plus.google.com/u/0/102654723337396117182/posts/apQUQABuB2h,Can I get some help with these Flexy-Hand fingers?  I need to know if I have the hinge installed correctly.  Also the hinge in the thumb does not fit as well as the others.  Is there another size for the thumb or do I need to create one?  Thanks in advance!,0,1,0,1,0,0,0,0
https://plus.google.com/u/0/112656867465350095857/posts/3mjxHHpN4xw,"Hello everyone, We are a group of makers of Alicante (Spain), and We are enjoined to help in this big projet. We have a some individuals 3D printers, and we would like give them a social utility. and become us  in volunteers, for help people which need a prothesic hand",0,0,0,0,1,0,0,0
https://plus.google.com/u/0/116855172174127270743/posts/XgWc8SSaroj,"I am looking for a device or modification that can hold a pencil, fork, spoon, paintbrush etc. Can anyone point me in the right direction? Thank you.",0,1,0,0,0,0,0,0
https://plus.google.com/u/0/+FrankieFlood/posts/4JsHddbn3iq,"I completed a hand for Hayley in Inverness, Scotland today. It's on it's way to her now. Her father David contacted me after Hayley saw Shea's ""Star Gauntlet"". She wanted a hand just like Shea's, so I printed this hand for her. I really hope Hayley likes it. I look forward to seeing what she can do with it.
2014-04-24
3 Photos - View album",0,1,1,0,0,0,0,0
https://plus.google.com/u/0/+CameronONeill/posts/9aLpboQqejT,This hand is soon to be fitted to +David Holmes. More details and photos in the near future!,0,1,0,0,0,0,0,0
https://plus.google.com/u/0/+ChristopherHills/posts/fB5RqRdkoVn,"+Enable Matcher +Skip Meetze +Nicholas Hall 
Here is some feedback from my recipient, when he first saw the hand he said  "" Oh WOW!""
This also a good example of an oversized device which was produced using the measurements from the photo using the #tracker program. Maybe use the photocopy, flat-bed scanner and other discussed methods of getting a more one to one scale to gain measurements remotely and enable a bit fit. I was more worried that it was not going to fit when in fact it was too large for his affected hand.

The tracker software stated that the R8 distance was 70.55mm on the non affected hand but was actually 66.35mm and 62.65mm for the affected hand.

I'm also going to put four fingers upon the new printed palm as he was unable to do a ""pinch"" with his index finger. He also  had problems trying  to get fingers to bend upon the first join, (the one nearest the palm) the force required to bend the palm was quite high but that could be due over-tight elastic and it being too large for him.

The experience was positive and he went away with the device to learn the method of operating the hand; He is going to come back next Thursday to try the smaller printed hand, which I will produce before then, together with pouch to hold in the hand  giving him full use of his thumb.
That's all folks, tune in next week :-)",1,1,0,1,0,0,0,0
https://plus.google.com/u/0/111228746602989678854/posts/d6gnkrmeC68,"Hi all, 
I am making a hand for a small girl and have a sizing issue. She have a small palm, and her arm+hand grew a bit in a triangular shape, so the palm is way too big for her. 
I had in mind to keep the gauntlet as is since it is ok, and to resize the palm (and all parts that connects to it) so the hinges of the palm connects inside the gauntlet instead of outside.
Has anyone tried this before and are there issues I should be aware of ?
Thanks for your time.",0,1,0,1,0,0,0,0
https://plus.google.com/u/0/114748769235444656292/posts/Mr99ANaCb89,"Hi All,

Does anyone know where the updated cyborg beast files are?  (or if they are available?)  This site http://www.cyborgbeast.org/#/devices  has some cool designs but i cant find any links or stl files that match.  The thingyverse link only provides an older model and an adjustable thumb model. 

Thanks,
Adam
Cyborg Beast
Toggle navigation cyborg-beast. Home; About; Devices; Tutorials; Research; Contact Us.
cyborgbeast.org",0,1,0,0,0,0,0,0
https://plus.google.com/u/0/107264536404552807311/posts/TWxmWjegwst,"So, can one use/program a 3D printer as an injector for injection molding? If so, could one print a mold out of one type of filament and then change to another filament and use it to do to injection molding with the mold you've made? +Laird Popkin +Skip Meetze +Jason Bryant +Trouble Sturm +Nicholas Hall 
Originally shared by Make:
Mass produce plastic parts at home with a DIY injection molding set up! http://ow.ly/MIFbT
Make Your Own Injection Molding Machine | Make:
ow.ly",0,0,0,0,0,0,0,1
https://plus.google.com/u/0/117579949973258773116/posts/PSe6Fb1Pp2L,"Many schools are finding the incorporation of e-NABLE related activities and curriculum into their classes to be an awesome way to accomplish such ""course corrections"". Contact us (e3coordinator.enable@gmail.com) if you would like to know more!
http://www.edtechmagazine.com/k12/article/2015/10/how-course-correct-stem-include-girls
How to Course Correct STEM Education to Include Girls
edtechmagazine.com",0,0,0,0,0,0,0,1
https://plus.google.com/u/0/102826677224562185441/posts/itKofWn2XQe,"Raptor at 150% partial assembly for recipient in Texas.  Next step is to get the velcro on it and send some padding with the package.
My goal is to add a Boa tensioner to the top of the Gauntlet that I got from a child's snow boot instead of the tensioner with pins.
This thing is big, but +Peregrine Hawthorn said his is 158%
With my settings on my Kossel, took 5 hours each to print gauntlet and palm separately all day yesterday after weeks of trying to figure out why my Kossel would not print.",0,1,0,1,0,0,0,0
https://plus.google.com/u/0/116087108417609891703/posts/7eQuZ9dkNmu,"I am sad, and disappointed that I wont be at the conference. Hopefully in the upcoming years there will be many more opportunities.
I feel there will be.

But for now, please start this at EXACTLY 2:17,  turn up the speakers and realize this will be me all weekend long, lol, until you guys come home.
Start at 2:17 :) I laugh every time I watch.
Richard Dunn - All By Myself",0,0,0,0,0,0,0,1
https://plus.google.com/u/0/+JCDiamond/posts/P2Ma8xgtbkz,"It's a bit of a shameless plug, but if you're going to be running an event or are going to be talking about e-NABLE consider printing some of these logo clips to have on hand to give away. Last night I was at a talk by +Jon Schull in NYC and we had some of these handy. EVERYONE wanted one, and EVERY SINGLE person immediately clipped it onto clothing.   http://www.thingiverse.com/thing:863085",0,0,0,0,0,0,0,1
https://plus.google.com/u/0/104357220578436256710/posts/5N6d54icYo5,"Hi all, 

I coordinate an after school program in Yonkers, NY.  We have purchased 8 raptor reloaded kits, but we are having a lot of trouble getting the prints right.  Most of our problems are near fingertips (lots of drooping), and bridging on the gauntlet.  We are using a Flashforge Creator Pro with Simplify3d.  I can get photos in eventually but even now I'm having some first layer issues.  Its tough to get the bed level for such a large print area!

Anyway, I'm glad to join the community and hopefully put some hands out there as soon as possible!",0,1,0,1,0,0,0,0
https://plus.google.com/u/0/100482170173343477043/posts/DPQvEfz4UxR,"Hi just found out about your org. Immediately started a submission raptor print. Here's the results of 12 hrs. I've ordered the prepacked components to complete this, but unfortunately they're sold out until May. Looking forward to completing this. Just thought I'd drop by and say hi.",0,1,0,1,0,0,0,0
https://plus.google.com/u/0/110257220895777457001/posts/12sstpTTSjZ,"I humbly submit my Parametric Gauntlet for your consideration.

I have liked the excellent efforts of +Frankie Flood along these lines.  I didn't feel, however, that I could reasonably get a satisfactory modified part from an STL version.  I needed something similar for Chris's hand v2.  I figured others could use it as well.  Most importantly, this version lets me make a custom fit gauntlet from a few measurements of the intended user.  I then included the ability to make a great many customizations to fit personal needs.  If you find that there are other options that you wish were there, but that are missing, let me know and maybe I will try to add them.  This version lets you customize the following:

  *  width and thickness of arm at wrist
  *  length of the gauntlet
  *  width and thickness of arm at the end of the gauntlet
  *  wall thickness of the gauntlet shell
  *  extra spacing inside shell for padding or such
  *  width and height of slots for Velcro straps
  *  width and height of the base rails
  *  size of wrist screw holes
  *  amount of straight rail extension between wrist pivot and start of shell
  *  whether to include bracing rings at front and/or middle and/or back of shell
  *  width of any such bracing rings
  *  whether to include a curved cutout in the front and/or back
  *  size of any such cutout
  *  whether to include an integrated string tuner
     if so then also
        *  how far from the wrist
        *  how many tuners
        *  what size tuners
        *  any additional tuner elevation above the gauntlet
  *  whether to include an integrated string guide
     if so then also
        *  how far from the wrist
        *  how many strings
        *  what size strings
        *  any additional string elevation above the gauntlet

Instructions for how to use it are on Thingiverse, and there are many comments in the OpenSCAD files.  This is still a work in progress as part of my new hand, but I am not expecting any huge changes at this point.
Parametric Gauntlet by orgemd - Thingiverse
thingiverse.com",0,1,0,1,0,0,0,0
https://plus.google.com/u/0/+SergioAlejandroSalinas/posts/Q3c31rpM23c,"Good afternoon I'm a new member of this community, my name is Sergio Salinas and I'm studying engineer in Mechatronic, and the reason why I decided to study that major is to make an impact or to contribute to humanity, the way you as an institution are doing right now, I feel deeply motivated with your objective and I want to contribute and to be part of these beautiful project you are accomplishing. Also I'm genuienly interested in learning all I can from you and I want to see with my own eyes  how this is spreading, envolving and growing to help.",0,0,0,0,1,0,0,0
https://plus.google.com/u/0/104095534879621628520/posts/MBT7TjEJa5S,Hello i was wondering if anyone could help me finish a raptor hand so far i have the Gauntlet and the Palm i just need the remaining parts i couldn't finish it cause school ended and i really want to finish it since i will be giving it away The hand and Gauntlet are 4 by 4 inches Thank you.,0,1,0,1,0,0,0,0
https://plus.google.com/u/0/110736851786370579318/posts/83ey6QpEDoZ,"Direct Drive Thumb: Every bit as half-baked as it looks :)

This builds on the direct drive palm idea that I posted yesterday. There is a push plate mounted on the underside of the palm, which is connected to a plate on the surface of the palm via printed pistons. The cylinders can slide up through the palm when the user pushes on it.

When the human palm pushes against the push plate, the bumps rise up to meet the fingers, and the thumb is pushed up to meet the index finger, and the distal phalange is rotated forward via a control cable affixed to the palm.

The thumb in this position could have enormous power. The thumb is added to the plate to create either a cylinder grip or pinch grip. It's a lot more efficient to actuate the thumb directly rather than routing cables with 180 degrees of bending to actuate off of the gauntlet.

This idea isn't even half baked, I really just wanted to show +Skip Meetze  and other interested folks what a push plate in the palm might be used for.
2014-11-22
3 Photos - View album",0,1,0,1,0,0,0,0
https://plus.google.com/u/0/114776997749135038771/posts/2HSTX7eDHUb,"When using Hand-O-Matic web app, it does not give me the option to enter R9 measurement? Can someone please help me out here, and let me know why this is? I need to enter this measurement to make sure the wrist to knuckle is taken into consideration when generating files.

Thanks!",0,1,0,0,0,0,0,0
https://plus.google.com/u/0/+FricisPirtnieks/posts/T5BVDqEuXHq,"functional addaptive grip for partial hand prosthetic.

bit harder to assamble than regular, tensioner mech., and deffinately gives a bit more traction.

overall, great solution, which have been discussed a lot, and provides better grip for grasping irregular shaped objects.

https://www.youtube.com/watch?v=Y67hfEA6rKI
13.04.16
2 Photos - View album",1,1,0,0,0,0,0,0
https://plus.google.com/u/0/114748769235444656292/posts/ATE9UaRUnhN,"Hi All,
I am familiar with an acetone vapor wash with ABS to create a glossy effect.  I was wondering if anyone has used Sodium Hydroxide with PLA on their prosthetics or other objects for a similar effect?  Can it be done and if so how and at what concentrations?
Thanks,
Adam",0,1,0,0,0,0,0,0
https://plus.google.com/u/0/118441099906114076976/posts/EDLnRiEG6LW,"Hi,
Kindly recommend good budget 3d scanner for scanning hands, arms and legs.",0,0,0,0,0,1,0,0
https://plus.google.com/u/0/+JeremySimon2/posts/aZVvWM5BVux,"Based upon feedback received so far, we've decided to eliminate the badge requirements for offering help on cases in e-NABLE Web Central, at least for now. Anyone can now offer to help with any case. We like the idea of the badging process in theory, but in practice, it has resulted in too few people getting involved in cases, probably because they don't want to go through the process of getting the corresponding Credly badges. 

So for now, we're going to rely on our volunteers to use good judgment about which cases to get involved with. For example, if a volunteer has made a Raptor Reloaded and a Cyborg Beast, that volunteer would probably have no trouble making a Phoenix hand, even if he's never made one before and doesn't have that particular badge.

When multiple people offer to help on a case, the person who created the case can review their profiles and see which badges they possess - so they'll still have the option of choosing the person with more documented experience. But this won't be enforced by the application, at least for now. 

This update has now been rolled out.

https://www.enablewebcentral.com

Coming up next... Bulk import of case data from a spreadsheet. This will allow chapters to create many cases at once in EWC.",1,0,0,0,0,0,0,0
https://plus.google.com/u/0/117051043052623039142/posts/B5ceuUvpQVH,"Are 3D Printed Prosthetic Hands Sufficiently Useful to Recepients ???
 
I just read the article that was posted by the team at Rice that had invented force testing tools for 3d printed hands. 
 
I was quite taken aback to read two quotes from team members of this group stating that, in their judgment, that the 3d printed hands that they had created (using E-Nable’s design !!!) were not sufficiently useful to recipients and that consequently the recipients of these hands, eventually will end up discarding and not using their prosthetic 3d printed hands.
 
If those statements have any truth to them, then in all good conscience, and in the interest of full disclosure, should not E-Nable’s web site include some kind of disclosure statement, stating that there is a degree of controversy as to whether the hands are sufficiently useful to recipients ?
 
Below are the quotes from the two team members:
 
As Amber Wong explains, “Children born without full hands are forced to adapt to the world and figure out how to go about their daily routines. If a prosthetic hand is not absolutely perfect in its function, the child will probably discard it and return to his or her own adaptive ways.”
 
Team member Rachel Sterling says: ““If a kid has to put in five pounds of force to only get one pound of grip, that’s a lot of lost efficiency because of how these hands are designed,” says Rachel Sterling. “Until we reach a force efficiency of 100 percent, the hands aren’t going to be useful.”
 
The url for the article is: http://www.3ders.org/articles/20160414-rice-university-students-develop-force-testing-device-for-3d-printed-prosthetic-hands.html
 Rice University students develop force-testing device for 3D printed prosthetic hands
3ders.org",0,1,0,0,0,1,0,0
https://plus.google.com/u/0/107415196965852869938/posts/CgzagTUaCSm,Hello. I'm a college freshman just started in Engineering. Hope I can contribute as much as possible to the design. I used Blender and ads Max before for CAD. Is there a modeling software that everybody's using? Also where can I find the stl files of the hand? How should I get started? Thanks > <!,0,1,0,0,0,0,0,0
https://plus.google.com/u/0/110337357858766708212/posts/ZLo4bLfJfNs,"I was contacted by a prosthetist in the area who wants to print a hand for this child by Christmas.  I would like to get a draft hand completed this week but have thus far only printed demo hands and standard hand kits.  Any suggestions for a design?  Looks to me like a thumbless raptor reloaded would be my best bet?  Likely need to fiddle with the thumb opening to get it right.  Is there a thumbless osprey or Phoenix?  Some testing by my physics students has shown the Phoenix needs about half the force to close as the raptor, so it seems a good design for a kid who might not have lots of strength.

Cheers!
Eric
12/8/15
2 Photos - View album",0,1,0,0,0,1,0,0
https://plus.google.com/u/0/113292915717365941357/posts/g7VKjmZQVAA,We finished Blake's hand today right down to a super cool manicure! Thanks to this entire community for all of your support throughout this process. I could not have done this without lots of prayers and all of your help. ,0,1,0,1,0,0,0,0
https://plus.google.com/u/0/+WayneNixRN/posts/MdbQHorimin,"Hello guys.  Thanks for accepting me.  Where is one to begin learning about how to model up prosthetics?  What software is easiest to use etc.  
Thank you in advance for any guidance and support. ",0,0,0,0,1,1,0,0
https://plus.google.com/u/0/115105130626989545551/posts/X8ZPsim49i6,"During Thursday's development meeting, there was a discussion about possibly creating a poster which could be used at Maker Faires and other events. I tried a few mind map like ideas describing the e-NABLE ecosystem and ultimately ended up with the this (the attached being a sized down version for visibility) which I can provide as a poster sized 39""x27"". The elements are vectored, I can resize most things without huge impact. I'll be happy to change content as well. I spent time vectorizing icons which can be moved or utilized for other purposes also.

The left panel contains content from the ""about us"" section in the website. The quote on the top is empty and would expect something to be provided by +Jon Schull, another community influencing figure or direct quote from a beneficiary.

Please be gentle - I spent a good deal of the weekend reacquiring lost graphic designing skills. Feedback is expected :)

http://www.randomite.com/enable/eNable_poster.png
www.randomite.com/enable/eNable_poster.png
randomite.com",0,0,0,0,0,0,0,0
https://plus.google.com/u/0/106200046018725182060/posts/D9ocmWfbHo8,"What do people prefer for print material?

ABS or PLA?

For the gauntlets I assume everyone prefers PLA as it needs to be thermoformed, but otherwise, why not make the fingers from ABS?

I would be curious to see everyone's thoughts.

Also I just joined, but have a background in CAD and mechanical design if anyone ever wants to collaborate on any custom projects!

David",0,0,0,0,0,0,0,1
https://plus.google.com/u/0/116123064339462851454/posts/drb2XHWPqEm,"Hey there E-Nable! I haven't been active at all in the E-nable community, but my project is definitely relevant.
I'm a high schooler in Lamar, Colorado, and I'd love to share my biggest project. E-nable was a huge starting point for the research although the physical design is all mine.
In the last year+ I've designed and built a prosthetic arm from the ground up. It's completely 3D Printed with the exception of the electronics inside. The Stampede Arm is designed to have full functionality and be perfectly sized for under $350!
At the Colorado State Science Fair last April, I took home Honorable Mention in Engineering along with 3 special awards and a scholarship to Adams State University (Alamosa, Colorado)!
I've done tons of research and work towards this project so far, and I plan on continuing it into the next several years. I'd love to get a conversation going and share my ideas and work with the world. If you've got any questions please feel free to comment!
https://thestampedearm.org
Lamar
10/15/17
10 Photos - View album",0,0,0,0,0,0,0,0
https://plus.google.com/u/0/105468196467998231428/posts/QhtBxqR5mx3,"Hello my name is João Belo, and this cute one here on the photos is my son Tiago. Sometime ago I've already start talking to Filipe Wiltingten looking for help to give a ""Robot Hand"" (Is like my soon called this hands :-) ) to him. But in somehow the pictures i sended it, they wasn't good, so I send this ones, that I think they are good enough (my camera isn't very good) so someone please can help me in fullfiling my son's (and mine) dream. We are from Portugal, so if there is any volunteer hereby, even in Spain it's ok, we apreciate all that you folks could do for us.

Thank you a lot for your hopefuly existence,
Cheers. 
2015-03-31
10 Photos - View album",0,1,0,0,0,1,0,0
https://plus.google.com/u/0/114748769235444656292/posts/LYwEZtLDu1m,"Hi Again Everyone,

Thanks for all the help so far.  It looks like im on the way! I have some fingers and other parts printed.  The standard .stl file look like they print a fairly small hand.  Can you please point me in the direction of how  you are all measuring the recipients limbs (via scanning or other tools).  This first run has been fun to ensure i could print one...next step...printing one that fits a kid in need!  Cheers.",0,1,0,1,0,0,0,0
https://plus.google.com/u/0/115883187763668143023/posts/6cHzzCx4vTV,I'm working on a presentation about e-NABLE for a conference in a few weeks. Does anyone know (or can list) where to find out which countries e-NABLE has printed in?,0,0,0,0,0,1,0,0
https://plus.google.com/u/0/100327953572968640616/posts/ed4dQq7YmKY,"Hi every 

Very excited to be part of this community! 

My name is Danny, I'm from the UK currently a university student at Brighton studying Product Design. I own my own 3D printer so would love to help with any printing project for people in the UK plus I am capable of doing any design work and ready to get stuck in anyway I can!",0,0,0,0,1,0,0,0
https://plus.google.com/u/0/+SteveGyrobotWood/posts/gGBGo8mG2R6,"<RANT> The cynic in me says this is going to put a spanner in the great work e-NABLE has achieved. Let's hope common sense and the human heart prevails. Looking at the attendee list I fear the corporate machine will come steamrollering through</RANT>
Public Workshop - Additive Manufacturing of Medical Devices: An Interactive Discussion on the Technical Considerations of 3D Printing, October 8-9, 2014
fda.gov",0,0,0,0,0,0,0,1
https://plus.google.com/u/0/+LuisHerranzSanz/posts/bVPAveQ4F1u,"Another trick to glue oogroo. I have used this technique with success in some handles at home, and it supports a lot of strength. I didn't use any kind of glue, just plain oogroo.

It only works if the oogroo is hard enough not to bend and flip out, obviously, but maybe it is useful in some situations.

 +Nicholas Hall +Skip Meetze ",0,1,0,1,0,0,0,0
https://plus.google.com/u/0/+AndreasBastian/posts/Sm9eiQCkMVd,The line for Mohit and Dante's e-Nable talk at Maker Faire NY!,0,0,0,0,0,0,0,1
